"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"12.08.2011","5.476,23","5.572,50","5.692,71","5.476,23","","-1,73%"
"11.08.2011","5.572,50","5.534,15","5.596,01","5.369,11","","0,69%"
"10.08.2011","5.534,15","5.331,41","5.568,58","5.331,41","","3,80%"
"09.08.2011","5.331,41","5.427,96","5.427,96","5.138,97","","-1,78%"
"08.08.2011","5.427,96","5.586,29","5.586,50","5.359,28","","-2,83%"
"05.08.2011","5.586,29","5.934,71","5.934,71","5.560,25","","-5,87%"
"04.08.2011","5.934,71","6.067,45","6.076,97","5.934,71","","-2,19%"
"03.08.2011","6.067,45","6.169,72","6.169,72","5.989,69","","-1,66%"
"02.08.2011","6.169,72","6.188,83","6.188,95","6.136,00","","-0,31%"
"01.08.2011","6.188,83","6.135,35","6.217,73","6.135,35","","0,87%"
"29.07.2011","6.135,35","6.299,63","6.299,63","6.118,76","","-2,61%"
"28.07.2011","6.299,63","6.407,23","6.407,23","6.269,30","","-1,68%"
"27.07.2011","6.407,23","6.407,96","6.433,60","6.379,58","","-0,01%"
"26.07.2011","6.407,96","6.253,96","6.407,96","6.253,96","","2,46%"
"25.07.2011","6.253,96","6.295,79","6.312,38","6.232,48","","-0,66%"
"22.07.2011","6.295,79","6.269,27","6.332,15","6.269,27","","0,42%"
"21.07.2011","6.269,27","6.205,49","6.269,27","6.194,07","","1,03%"
"20.07.2011","6.205,49","6.008,96","6.216,99","6.008,96","","3,27%"
"19.07.2011","6.008,96","6.007,15","6.039,90","5.986,02","","0,03%"
"18.07.2011","6.007,15","6.120,00","6.120,00","5.994,70","","-1,84%"
"15.07.2011","6.120,00","6.103,07","6.152,96","6.060,49","","0,28%"
"14.07.2011","6.103,07","6.087,12","6.120,78","6.033,09","","0,26%"
"13.07.2011","6.087,12","6.128,13","6.172,09","6.064,90","","-0,67%"
"12.07.2011","6.128,13","6.307,97","6.307,97","6.124,55","","-2,85%"
"11.07.2011","6.307,97","6.399,25","6.403,20","6.247,18","","-1,43%"
"08.07.2011","6.399,25","6.462,04","6.482,37","6.368,34","","-0,97%"
"07.07.2011","6.462,04","6.583,63","6.583,63","6.461,45","","-1,85%"
"06.07.2011","6.583,63","6.549,88","6.625,90","6.536,50","","0,52%"
"05.07.2011","6.549,88","6.593,72","6.593,72","6.525,87","","-0,66%"
"04.07.2011","6.593,72","6.526,24","6.630,89","6.526,24","","1,03%"
"01.07.2011","6.526,24","6.456,55","6.529,89","6.456,55","","1,08%"
"30.06.2011","6.456,55","6.428,09","6.456,55","6.404,44","","0,44%"
"29.06.2011","6.428,09","6.477,16","6.494,47","6.397,10","","-0,76%"
"28.06.2011","6.477,16","6.495,36","6.559,07","6.473,81","","-0,28%"
"27.06.2011","6.495,36","6.550,58","6.550,58","6.449,29","","-0,84%"
"24.06.2011","6.550,58","6.631,07","6.631,07","6.512,69","","-1,21%"
"23.06.2011","6.631,07","6.678,16","6.684,58","6.611,95","","-0,71%"
"22.06.2011","6.678,16","6.628,77","6.708,56","6.619,68","","0,75%"
"21.06.2011","6.628,77","6.541,51","6.628,77","6.526,56","","1,33%"
"20.06.2011","6.541,51","6.586,53","6.655,70","6.534,61","","-0,68%"
"17.06.2011","6.586,53","6.664,73","6.697,00","6.586,53","","-1,17%"
"16.06.2011","6.664,73","6.871,79","6.871,79","6.664,73","","-3,01%"
"15.06.2011","6.871,79","6.920,20","6.920,20","6.807,03","","-0,70%"
"14.06.2011","6.920,20","6.779,54","6.937,72","6.779,54","","2,07%"
"13.06.2011","6.779,54","6.924,57","6.924,57","6.758,95","","-2,09%"
"10.06.2011","6.924,57","7.119,93","7.140,49","6.920,81","","-2,74%"
"09.06.2011","7.119,93","7.144,31","7.173,16","7.114,19","","-0,34%"
"08.06.2011","7.144,31","7.197,01","7.203,18","7.144,31","","-0,73%"
"07.06.2011","7.197,01","7.148,58","7.214,07","7.077,49","","0,68%"
"03.06.2011","7.148,58","7.067,88","7.151,84","7.067,88","","1,14%"
"02.06.2011","7.067,88","7.173,14","7.173,14","7.067,88","","-1,47%"
"01.06.2011","7.173,14","7.110,26","7.199,52","7.110,26","","0,88%"
"31.05.2011","7.110,26","6.948,61","7.127,41","6.948,61","","2,33%"
"30.05.2011","6.948,61","6.881,50","6.963,41","6.826,51","","0,98%"
"27.05.2011","6.881,50","6.860,18","6.932,19","6.860,18","","0,31%"
"26.05.2011","6.860,18","6.801,09","6.875,38","6.793,96","","0,87%"
"25.05.2011","6.801,09","6.830,76","6.837,03","6.755,98","","-0,43%"
"24.05.2011","6.830,76","6.837,35","6.852,19","6.784,81","","-0,10%"
"23.05.2011","6.837,35","6.912,06","6.912,06","6.814,26","","-1,08%"
"20.05.2011","6.912,06","6.919,67","6.979,49","6.901,33","","-0,11%"
"19.05.2011","6.919,67","6.940,46","7.034,57","6.919,67","","-0,30%"
"18.05.2011","6.940,46","6.906,88","6.955,10","6.900,07","","0,49%"
"17.05.2011","6.906,88","6.917,28","6.952,89","6.870,37","","-0,15%"
"16.05.2011","6.917,28","7.026,86","7.026,86","6.913,39","","-1,56%"
"13.05.2011","7.026,86","7.044,73","7.084,36","7.012,86","","-0,25%"
"12.05.2011","7.044,73","6.969,16","7.070,35","6.916,27","","1,08%"
"11.05.2011","6.969,16","6.951,64","7.013,92","6.951,64","","0,25%"
"10.05.2011","6.951,64","7.045,13","7.063,96","6.934,45","","-1,33%"
"09.05.2011","7.045,13","7.010,88","7.121,65","7.010,88","","0,49%"
"06.05.2011","7.010,88","7.034,15","7.036,07","6.973,72","","-0,33%"
"05.05.2011","7.034,15","6.948,30","7.041,22","6.915,57","","1,24%"
"04.05.2011","6.948,30","6.964,79","6.964,79","6.861,77","","-0,24%"
"03.05.2011","6.964,79","6.982,19","7.001,69","6.897,94","","-0,25%"
"29.04.2011","6.982,19","6.996,69","7.025,87","6.930,10","","-0,21%"
"28.04.2011","6.996,69","6.950,89","7.029,80","6.950,89","","0,66%"
"27.04.2011","6.950,89","6.864,05","6.969,49","6.864,05","","1,27%"
"26.04.2011","6.864,05","6.823,81","6.865,98","6.768,14","","0,59%"
"25.04.2011","6.823,81","6.854,00","6.886,90","6.815,77","","-0,44%"
"22.04.2011","6.854,00","6.836,11","6.871,77","6.830,30","","0,26%"
"21.04.2011","6.836,11","6.775,78","6.894,97","6.775,78","","0,89%"
"20.04.2011","6.775,78","6.626,65","6.775,78","6.626,65","","2,25%"
"19.04.2011","6.626,65","6.698,82","6.698,82","6.603,83","","-1,08%"
"18.04.2011","6.698,82","6.749,28","6.767,09","6.682,97","","-0,75%"
"15.04.2011","6.749,28","6.809,83","6.839,08","6.749,28","","-0,89%"
"14.04.2011","6.809,83","6.815,16","6.825,81","6.764,33","","-0,08%"
"13.04.2011","6.815,16","6.761,53","6.815,34","6.738,72","","0,79%"
"12.04.2011","6.761,53","6.900,28","6.900,28","6.737,11","","-2,01%"
"11.04.2011","6.900,28","6.933,65","6.962,08","6.870,14","","-0,48%"
"08.04.2011","6.933,65","6.946,82","6.957,12","6.889,52","","-0,19%"
"07.04.2011","6.946,82","6.941,05","6.976,77","6.902,98","","0,08%"
"06.04.2011","6.941,05","6.764,59","6.944,51","6.764,59","","2,61%"
"01.04.2011","6.764,59","6.764,59","6.764,59","6.764,59","","-0,31%"
"31.03.2011","6.785,96","6.692,70","6.785,96","6.692,70","","1,39%"
"30.03.2011","6.692,70","6.690,69","6.718,73","6.661,47","","0,03%"
"29.03.2011","6.690,69","6.702,30","6.702,30","6.639,04","","-0,17%"
"28.03.2011","6.702,30","6.798,76","6.798,76","6.697,44","","-1,42%"
"25.03.2011","6.798,76","6.717,66","6.843,90","6.717,66","","1,21%"
"24.03.2011","6.717,66","6.635,80","6.740,53","6.635,80","","1,23%"
"23.03.2011","6.635,80","6.626,93","6.658,32","6.563,64","","0,13%"
"22.03.2011","6.626,93","6.638,74","6.704,82","6.626,93","","-0,18%"
"21.03.2011","6.638,74","6.615,12","6.665,47","6.602,29","","0,36%"
"18.03.2011","6.615,12","6.486,00","6.615,12","6.486,00","","1,99%"
"17.03.2011","6.486,00","6.528,17","6.528,17","6.355,10","","-0,65%"
"16.03.2011","6.528,17","6.406,40","6.548,18","6.406,40","","1,90%"
"15.03.2011","6.406,40","6.678,36","6.678,36","6.273,93","","-4,07%"
"14.03.2011","6.678,36","6.749,42","6.749,42","6.600,42","","-1,05%"
"11.03.2011","6.749,42","6.879,54","6.879,54","6.734,68","","-1,89%"
"10.03.2011","6.879,54","7.004,30","7.008,86","6.859,04","","-1,78%"
"09.03.2011","7.004,30","7.009,43","7.083,95","6.979,44","","-0,07%"
"08.03.2011","7.009,43","6.960,17","7.032,63","6.929,14","","0,71%"
"07.03.2011","6.960,17","7.067,50","7.067,50","6.960,17","","-1,52%"
"04.03.2011","7.067,50","7.005,19","7.112,72","7.005,19","","0,89%"
"03.03.2011","7.005,19","6.930,58","7.036,68","6.930,58","","1,08%"
"02.03.2011","6.930,58","6.988,96","6.988,96","6.911,75","","-0,84%"
"01.03.2011","6.988,96","6.885,40","7.016,14","6.885,40","","1,50%"
"25.02.2011","6.885,40","6.758,73","6.920,96","6.741,35","","1,87%"
"24.02.2011","6.758,73","6.751,67","6.825,90","6.751,67","","0,10%"
"23.02.2011","6.751,67","6.847,97","6.852,01","6.733,21","","-1,41%"
"22.02.2011","6.847,97","6.983,81","6.983,81","6.784,27","","-1,95%"
"21.02.2011","6.983,81","6.991,74","7.010,36","6.950,76","","-0,11%"
"18.02.2011","6.991,74","6.919,54","7.040,16","6.919,54","","1,04%"
"17.02.2011","6.919,54","6.937,52","6.981,31","6.910,81","","-0,26%"
"16.02.2011","6.937,52","6.940,98","7.001,67","6.924,76","","-0,05%"
"15.02.2011","6.940,98","6.891,80","6.981,81","6.813,76","","0,71%"
"14.02.2011","6.891,80","6.788,02","6.922,58","6.788,02","","1,53%"
"11.02.2011","6.788,02","6.939,25","6.959,11","6.741,87","","-2,18%"
"10.02.2011","6.939,25","7.110,35","7.110,35","6.939,25","","-2,41%"
"09.02.2011","7.110,35","7.233,85","7.233,85","7.105,64","","-1,71%"
"08.02.2011","7.233,85","7.363,56","7.423,41","7.207,70","","-1,76%"
"28.01.2011","7.363,56","7.336,96","7.377,04","7.325,16","","0,36%"
"27.01.2011","7.336,96","7.268,79","7.366,75","7.268,79","","0,94%"
"26.01.2011","7.268,79","7.218,10","7.291,37","7.218,10","","0,70%"
"25.01.2011","7.218,10","7.187,74","7.269,53","7.187,74","","0,42%"
"24.01.2011","7.187,74","7.166,98","7.211,75","7.158,84","","0,29%"
"21.01.2011","7.166,98","7.262,06","7.262,06","7.122,77","","-1,31%"
"20.01.2011","7.262,06","7.348,53","7.348,53","7.242,40","","-1,18%"
"19.01.2011","7.348,53","7.245,99","7.356,63","7.245,99","","1,42%"
"18.01.2011","7.245,99","7.181,33","7.268,98","7.152,87","","0,90%"
"17.01.2011","7.181,33","7.157,84","7.212,21","7.157,84","","0,33%"
"14.01.2011","7.157,84","7.173,37","7.180,40","7.123,46","","-0,22%"
"13.01.2011","7.173,37","7.196,26","7.251,37","7.157,97","","-0,32%"
"12.01.2011","7.196,26","7.179,55","7.242,83","7.179,55","","0,23%"
"11.01.2011","7.179,55","7.098,92","7.196,07","7.084,71","","1,14%"
"10.01.2011","7.098,92","7.035,89","7.098,92","7.018,04","","0,90%"
"07.01.2011","7.035,89","7.044,03","7.131,52","7.003,06","","-0,12%"
"06.01.2011","7.044,03","7.015,65","7.044,03","6.995,56","","0,40%"
"05.01.2011","7.015,65","7.158,76","7.158,76","7.002,96","","-2,00%"
"04.01.2011","7.158,76","7.147,34","7.183,59","7.142,38","","0,16%"
"03.01.2011","7.147,34","7.140,04","7.202,45","7.132,58","","0,10%"
"31.12.2010","7.140,04","7.097,93","7.179,47","7.081,81","","0,59%"
"30.12.2010","7.097,93","7.064,11","7.125,23","7.055,52","","0,48%"
"29.12.2010","7.064,11","7.120,21","7.120,21","7.051,37","","-0,79%"
"28.12.2010","7.120,21","7.117,35","7.149,25","7.093,32","","0,04%"
"27.12.2010","7.117,35","7.149,89","7.150,90","7.079,46","","-0,46%"
"24.12.2010","7.149,89","7.196,66","7.203,82","7.139,87","","-0,65%"
"23.12.2010","7.196,66","7.191,57","7.223,08","7.179,02","","0,07%"
"22.12.2010","7.191,57","7.159,80","7.197,06","7.153,68","","0,44%"
"21.12.2010","7.159,80","7.124,37","7.159,80","7.119,48","","0,50%"
"20.12.2010","7.124,37","7.225,46","7.260,21","7.110,86","","-1,40%"
"17.12.2010","7.225,46","7.170,98","7.287,42","7.170,98","","0,76%"
"16.12.2010","7.170,98","7.144,40","7.196,31","7.129,59","","0,37%"
"15.12.2010","7.144,40","7.125,40","7.144,40","7.085,92","","0,27%"
"14.12.2010","7.125,40","7.150,43","7.188,93","7.090,13","","-0,35%"
"13.12.2010","7.150,43","7.132,19","7.190,49","7.132,19","","0,26%"
"10.12.2010","7.132,19","7.131,71","7.154,66","7.089,65","","0,01%"
"09.12.2010","7.131,71","7.061,04","7.150,75","7.061,04","","1,00%"
"08.12.2010","7.061,04","7.045,48","7.095,20","7.045,48","","0,22%"
"07.12.2010","7.045,48","7.082,87","7.091,45","7.008,76","","-0,53%"
"06.12.2010","7.082,87","7.051,02","7.127,10","7.051,02","","0,45%"
"03.12.2010","7.051,02","6.950,04","7.114,79","6.950,04","","1,45%"
"02.12.2010","6.950,04","6.832,89","6.984,03","6.832,89","","1,71%"
"01.12.2010","6.832,89","6.744,28","6.832,89","6.744,28","","1,31%"
"30.11.2010","6.744,28","6.779,71","6.850,24","6.744,28","","-0,52%"
"29.11.2010","6.779,71","6.763,15","6.829,88","6.756,93","","0,24%"
"26.11.2010","6.763,15","6.769,03","6.814,90","6.758,30","","-0,09%"
"25.11.2010","6.769,03","6.660,70","6.786,19","6.660,70","","1,63%"
"24.11.2010","6.660,70","6.711,32","6.720,01","6.660,70","","-0,75%"
"23.11.2010","6.711,32","6.738,37","6.759,06","6.707,24","","-0,40%"
"22.11.2010","6.738,37","6.615,74","6.751,18","6.615,74","","1,85%"
"19.11.2010","6.615,74","6.570,85","6.674,02","6.570,85","","0,68%"
"18.11.2010","6.570,85","6.583,72","6.599,81","6.533,45","","-0,20%"
"17.11.2010","6.583,72","6.637,94","6.637,94","6.555,35","","-0,82%"
"16.11.2010","6.637,94","6.568,10","6.656,06","6.568,10","","1,06%"
"15.11.2010","6.568,10","6.538,05","6.583,35","6.536,94","","0,46%"
"12.11.2010","6.538,05","6.599,51","6.601,01","6.530,56","","-0,93%"
"11.11.2010","6.599,51","6.633,45","6.647,08","6.598,95","","-0,51%"
"10.11.2010","6.633,45","6.598,93","6.633,45","6.584,15","","0,52%"
"09.11.2010","6.598,93","6.567,49","6.615,04","6.563,25","","0,48%"
"08.11.2010","6.567,49","6.657,75","6.661,57","6.553,08","","-1,36%"
"05.11.2010","6.657,75","6.637,05","6.716,99","6.628,77","","0,31%"
"04.11.2010","6.637,05","6.580,35","6.659,36","6.580,35","","0,86%"
"03.11.2010","6.580,35","6.581,57","6.637,32","6.552,99","","-0,02%"
"02.11.2010","6.581,57","6.623,33","6.626,15","6.576,67","","-0,63%"
"01.11.2010","6.623,33","6.534,77","6.648,99","6.534,77","","1,36%"
"29.10.2010","6.534,77","6.575,65","6.585,85","6.523,81","","-0,62%"
"28.10.2010","6.575,65","6.465,59","6.598,73","6.465,59","","1,70%"
"27.10.2010","6.465,59","6.493,49","6.527,26","6.461,37","","-0,43%"
"26.10.2010","6.493,49","6.470,65","6.499,68","6.462,38","","0,35%"
"25.10.2010","6.470,65","6.363,96","6.484,90","6.363,96","","1,68%"
"22.10.2010","6.363,96","6.323,13","6.383,68","6.323,13","","0,65%"
"21.10.2010","6.323,13","6.318,24","6.372,04","6.299,62","","0,08%"
"20.10.2010","6.318,24","6.225,11","6.324,53","6.187,86","","1,50%"
"19.10.2010","6.225,11","6.190,19","6.244,80","6.153,01","","0,56%"
"18.10.2010","6.190,19","6.347,53","6.347,53","6.190,19","","-2,48%"
"15.10.2010","6.347,53","6.391,70","6.391,70","6.330,34","","-0,69%"
"14.10.2010","6.391,70","6.319,42","6.421,85","6.319,42","","1,14%"
"13.10.2010","6.319,42","6.338,17","6.367,56","6.281,12","","-0,30%"
"12.10.2010","6.338,17","6.412,76","6.412,76","6.312,86","","-1,16%"
"11.10.2010","6.412,76","6.427,97","6.462,57","6.391,98","","-0,24%"
"08.10.2010","6.427,97","6.481,26","6.485,68","6.405,60","","-0,82%"
"07.10.2010","6.481,26","6.500,22","6.502,29","6.463,82","","-0,29%"
"06.10.2010","6.500,22","6.420,83","6.529,96","6.420,83","","1,24%"
"05.10.2010","6.420,83","6.480,44","6.480,44","6.375,38","","-0,92%"
"04.10.2010","6.480,44","6.553,50","6.583,78","6.471,64","","-1,11%"
"01.10.2010","6.553,50","6.541,88","6.573,14","6.517,91","","0,18%"
"30.09.2010","6.541,88","6.530,28","6.576,09","6.520,29","","0,18%"
"29.09.2010","6.530,28","6.458,39","6.565,44","6.458,39","","1,11%"
"28.09.2010","6.458,39","6.437,73","6.475,59","6.431,93","","0,32%"
"27.09.2010","6.437,73","6.403,22","6.486,95","6.403,22","","0,54%"
"24.09.2010","6.403,22","6.475,19","6.475,19","6.375,05","","-1,11%"
"23.09.2010","6.475,19","6.514,10","6.514,10","6.434,24","","-0,60%"
"21.09.2010","6.514,10","6.514,02","6.570,11","6.508,35","","0,00%"
"20.09.2010","6.514,02","6.512,65","6.536,10","6.490,70","","0,02%"
"17.09.2010","6.512,65","6.457,41","6.549,35","6.457,41","","0,86%"
"16.09.2010","6.457,41","6.515,65","6.542,62","6.455,18","","-0,89%"
"15.09.2010","6.515,65","6.515,84","6.549,50","6.481,57","","0,00%"
"14.09.2010","6.515,84","6.462,82","6.516,64","6.462,82","","0,82%"
"13.09.2010","6.462,82","6.317,85","6.463,54","6.317,85","","2,29%"
"10.09.2010","6.317,85","6.261,18","6.337,88","6.261,18","","0,91%"
"09.09.2010","6.261,18","6.221,81","6.288,36","6.221,81","","0,63%"
"08.09.2010","6.221,81","6.269,39","6.274,93","6.199,30","","-0,76%"
"07.09.2010","6.269,39","6.267,85","6.307,36","6.266,12","","0,02%"
"06.09.2010","6.267,85","6.201,77","6.277,69","6.201,77","","1,07%"
"03.09.2010","6.201,77","6.034,51","6.201,92","6.034,51","","2,77%"
"02.09.2010","6.034,51","6.000,84","6.092,60","6.000,84","","0,56%"
"01.09.2010","6.000,84","5.980,62","6.032,43","5.980,62","","0,34%"
"31.08.2010","5.980,62","6.080,87","6.080,87","5.945,16","","-1,65%"
"30.08.2010","6.080,87","6.070,78","6.131,75","6.069,54","","0,17%"
"27.08.2010","6.070,78","6.090,76","6.090,76","6.019,13","","-0,33%"
"26.08.2010","6.090,76","6.101,01","6.143,01","6.072,31","","-0,17%"
"25.08.2010","6.101,01","6.250,17","6.250,17","6.097,18","","-2,39%"
"24.08.2010","6.250,17","6.299,28","6.310,54","6.250,17","","-0,78%"
"23.08.2010","6.299,28","6.288,30","6.357,89","6.253,85","","0,17%"
"20.08.2010","6.288,30","6.321,61","6.322,34","6.287,55","","-0,53%"
"19.08.2010","6.321,61","6.290,29","6.345,81","6.279,41","","0,50%"
"18.08.2010","6.290,29","6.291,24","6.343,78","6.274,17","","-0,02%"
"17.08.2010","6.291,24","6.329,00","6.350,71","6.291,24","","-0,60%"
"16.08.2010","6.329,00","6.299,66","6.329,00","6.253,75","","0,47%"
"13.08.2010","6.299,66","6.275,60","6.332,52","6.266,51","","0,38%"
"12.08.2010","6.275,60","6.340,36","6.340,36","6.251,94","","-1,02%"
"11.08.2010","6.340,36","6.383,58","6.383,58","6.320,86","","-0,68%"
"10.08.2010","6.383,58","6.432,67","6.458,76","6.383,58","","-0,76%"
"09.08.2010","6.432,67","6.385,93","6.442,13","6.373,75","","0,73%"
"06.08.2010","6.385,93","6.393,88","6.407,99","6.369,09","","-0,12%"
"05.08.2010","6.393,88","6.427,15","6.461,23","6.388,03","","-0,52%"
"04.08.2010","6.427,15","6.452,45","6.455,56","6.408,76","","-0,39%"
"03.08.2010","6.452,45","6.445,97","6.482,91","6.411,54","","0,10%"
"02.08.2010","6.445,97","6.368,20","6.466,31","6.368,20","","1,22%"
"30.07.2010","6.368,20","6.396,18","6.396,18","6.310,85","","-0,44%"
"29.07.2010","6.396,18","6.395,91","6.397,55","6.332,60","","0,00%"
"28.07.2010","6.395,91","6.414,05","6.414,05","6.365,36","","-0,28%"
"27.07.2010","6.414,05","6.409,33","6.450,45","6.409,33","","0,07%"
"26.07.2010","6.409,33","6.367,98","6.427,11","6.367,98","","0,65%"
"23.07.2010","6.367,98","6.287,34","6.387,04","6.287,34","","1,28%"
"22.07.2010","6.287,34","6.342,85","6.342,85","6.282,62","","-0,88%"
"21.07.2010","6.342,85","6.365,72","6.399,33","6.323,33","","-0,36%"
"20.07.2010","6.365,72","6.294,94","6.390,63","6.294,94","","1,12%"
"19.07.2010","6.294,94","6.304,06","6.304,06","6.235,56","","-0,14%"
"16.07.2010","6.304,06","6.343,97","6.360,84","6.303,62","","-0,63%"
"15.07.2010","6.343,97","6.362,96","6.375,85","6.329,89","","-0,30%"
"14.07.2010","6.362,96","6.249,84","6.383,72","6.249,84","","1,81%"
"13.07.2010","6.249,84","6.303,01","6.351,72","6.240,37","","-0,84%"
"12.07.2010","6.303,01","6.302,74","6.365,01","6.302,74","","0,00%"
"09.07.2010","6.302,74","6.250,44","6.307,85","6.247,74","","0,84%"
"08.07.2010","6.250,44","6.142,03","6.268,18","6.142,03","","1,77%"
"07.07.2010","6.142,03","6.145,83","6.188,16","6.130,49","","-0,06%"
"06.07.2010","6.145,83","6.092,93","6.145,83","5.989,41","","0,87%"
"05.07.2010","6.092,93","5.979,70","6.116,36","5.979,70","","1,89%"
"02.07.2010","5.979,70","5.946,82","6.007,10","5.946,82","","0,55%"
"01.07.2010","5.946,82","6.036,06","6.042,13","5.946,82","","-1,48%"
"30.06.2010","6.036,06","6.117,13","6.117,13","5.996,86","","-1,33%"
"29.06.2010","6.117,13","6.179,49","6.263,10","6.117,13","","-1,01%"
"28.06.2010","6.179,49","6.222,58","6.241,67","6.165,49","","-0,69%"
"25.06.2010","6.222,58","6.319,38","6.319,38","6.205,72","","-1,53%"
"24.06.2010","6.319,38","6.330,78","6.354,06","6.311,37","","-0,18%"
"23.06.2010","6.330,78","6.357,69","6.357,69","6.298,53","","-0,42%"
"22.06.2010","6.357,69","6.397,04","6.397,04","6.356,79","","-0,62%"
"21.06.2010","6.397,04","6.291,19","6.420,75","6.291,19","","1,68%"
"18.06.2010","6.291,19","6.297,94","6.331,34","6.264,25","","-0,11%"
"17.06.2010","6.297,94","6.259,39","6.329,33","6.259,39","","0,62%"
"15.06.2010","6.259,39","6.259,39","6.259,39","6.259,39","","0,82%"
"14.06.2010","6.208,47","6.163,29","6.227,07","6.163,29","","0,73%"
"11.06.2010","6.163,29","6.066,70","6.194,53","6.066,70","","1,59%"
"10.06.2010","6.066,70","5.990,84","6.072,97","5.989,79","","1,27%"
"09.06.2010","5.990,84","6.053,95","6.074,45","5.971,53","","-1,04%"
"08.06.2010","6.053,95","6.060,88","6.096,03","6.038,48","","-0,11%"
"07.06.2010","6.060,88","6.228,20","6.228,20","5.992,53","","-2,69%"
"04.06.2010","6.228,20","6.248,21","6.254,12","6.217,11","","-0,32%"
"03.06.2010","6.248,21","6.103,59","6.254,43","6.103,59","","2,37%"
"02.06.2010","6.103,59","6.185,42","6.196,91","6.069,12","","-1,32%"
"01.06.2010","6.185,42","6.253,60","6.253,60","6.161,70","","-1,09%"
"31.05.2010","6.253,60","6.155,07","6.253,61","6.155,07","","1,60%"
"28.05.2010","6.155,07","6.093,07","6.220,53","6.093,07","","1,02%"
"27.05.2010","6.093,07","6.059,03","6.119,01","5.992,42","","0,56%"
"26.05.2010","6.059,03","5.963,58","6.059,12","5.957,55","","1,60%"
